,Algorithm,Num_Terminals,Wirelength,Num Steiner Points,CPU Time
15170,geosteiner,80.0,67617.0,41.0,0.003237
15171,geosteiner,55.0,57311.0,27.0,0.00434
15172,geosteiner,67.0,62886.0,34.0,0.004815
15173,geosteiner,31.0,44137.0,16.0,0.000856
15174,geosteiner,33.0,41895.0,17.0,0.001056
15175,geosteiner,106.0,74813.0,50.0,0.012766
15176,geosteiner,89.0,69590.0,45.0,0.004905
15177,geosteiner,47.0,54404.0,19.0,0.001552
15178,geosteiner,99.0,71773.0,43.0,0.010209
15179,geosteiner,43.0,50652.0,23.0,0.001997
15180,geosteiner,95.0,75085.0,46.0,0.010256
15181,geosteiner,89.0,73295.0,45.0,0.005818
15182,geosteiner,87.0,69516.0,44.0,0.014234
15183,geosteiner,111.0,76358.0,59.0,0.025594
15184,geosteiner,85.0,68527.0,41.0,0.010866
15185,geosteiner,14.0,25963.0,5.0,0.000458
15186,geosteiner,14.0,31668.0,6.0,0.000282
15187,geosteiner,36.0,46569.0,16.0,0.002958
15188,geosteiner,30.0,41705.0,13.0,0.000968
15189,geosteiner,111.0,73707.0,54.0,0.009072
15190,geosteiner,25.0,37588.0,11.0,0.000689
15191,geosteiner,84.0,67811.0,35.0,0.005393
15192,geosteiner,58.0,56939.0,21.0,0.002275
15193,geosteiner,95.0,72780.0,46.0,0.01084
15194,geosteiner,102.0,75897.0,54.0,0.010787
15195,geosteiner,61.0,54740.0,27.0,0.002139
15196,geosteiner,13.0,25152.0,5.0,0.000375
15197,geosteiner,85.0,64761.0,35.0,0.011833
15198,geosteiner,8.0,20518.0,2.0,2.8e-05
15199,geosteiner,89.0,70047.0,46.0,0.01065
15200,geosteiner,66.0,58493.0,34.0,0.005984
15201,geosteiner,15.0,28184.0,5.0,0.000316
15202,geosteiner,37.0,44284.0,16.0,0.004187
15203,geosteiner,81.0,67592.0,43.0,0.007252
15204,geosteiner,82.0,70939.0,34.0,0.010066
15205,geosteiner,58.0,57220.0,27.0,0.006259
15206,geosteiner,65.0,61294.0,29.0,0.004296
15207,geosteiner,88.0,70571.0,42.0,0.005979
15208,geosteiner,116.0,77251.0,53.0,0.010419
15209,geosteiner,56.0,58904.0,22.0,0.002854
15210,geosteiner,27.0,41820.0,12.0,0.001039
15211,geosteiner,41.0,49992.0,20.0,0.004507
15212,geosteiner,90.0,67072.0,42.0,0.006226
15213,geosteiner,78.0,66040.0,30.0,0.007272
15214,geosteiner,67.0,60990.0,31.0,0.004217
15215,geosteiner,97.0,73940.0,44.0,0.011792
15216,geosteiner,52.0,54813.0,23.0,0.002497
15217,geosteiner,101.0,72435.0,50.0,0.010767
15218,geosteiner,85.0,67898.0,40.0,0.004278
15219,geosteiner,30.0,42643.0,13.0,0.001379
15220,geosteiner,90.0,73824.0,44.0,0.009115
15221,geosteiner,79.0,62023.0,33.0,0.00885
15222,geosteiner,44.0,49045.0,20.0,0.003104
15223,geosteiner,32.0,43357.0,16.0,0.002028
15224,geosteiner,106.0,74565.0,50.0,0.009419
15225,geosteiner,54.0,55129.0,24.0,0.003758
15226,geosteiner,23.0,35267.0,10.0,0.000528
15227,geosteiner,34.0,44562.0,17.0,0.001314
15228,geosteiner,79.0,67394.0,34.0,0.014326
15229,geosteiner,91.0,69428.0,42.0,0.00978
15230,geosteiner,47.0,47185.0,19.0,0.00194
15231,geosteiner,9.0,20573.0,3.0,0.000183
15232,geosteiner,47.0,49135.0,25.0,0.002078
15233,geosteiner,46.0,54644.0,21.0,0.002302
15234,geosteiner,41.0,47950.0,22.0,0.002316
15235,geosteiner,8.0,19354.0,3.0,0.000191
15236,geosteiner,71.0,65107.0,32.0,0.002649
15237,geosteiner,29.0,41506.0,14.0,0.00103
15238,geosteiner,50.0,50891.0,26.0,0.004631
15239,geosteiner,15.0,31536.0,5.0,0.000274
15240,geosteiner,59.0,55300.0,25.0,0.00308
15241,geosteiner,120.0,80559.0,58.0,0.022855
15242,geosteiner,96.0,74409.0,51.0,0.013945
15243,geosteiner,30.0,45495.0,12.0,0.001689
15244,geosteiner,37.0,45582.0,16.0,0.000849
15245,geosteiner,102.0,75072.0,43.0,0.007669
15246,geosteiner,26.0,36978.0,16.0,0.001176
15247,geosteiner,118.0,83864.0,59.0,0.012813
15248,geosteiner,12.0,29113.0,5.0,0.000606
15249,geosteiner,36.0,43905.0,15.0,0.001541
15250,geosteiner,70.0,63044.0,33.0,0.003714
15251,geosteiner,95.0,73267.0,41.0,0.009487
15252,geosteiner,10.0,22975.0,5.0,0.00021
15253,geosteiner,35.0,47259.0,17.0,0.00227
15254,geosteiner,45.0,50649.0,21.0,0.002572
15255,geosteiner,66.0,59769.0,34.0,0.003812
15256,geosteiner,86.0,69772.0,40.0,0.017188
15257,geosteiner,112.0,77672.0,56.0,0.010486
15258,geosteiner,76.0,62605.0,37.0,0.008532
15259,geosteiner,102.0,71392.0,52.0,0.01241
15260,geosteiner,54.0,52142.0,22.0,0.002833
15261,geosteiner,7.0,15858.0,3.0,0.000147
15262,geosteiner,42.0,48812.0,19.0,0.001272
15263,geosteiner,109.0,75828.0,52.0,0.010198
15264,geosteiner,113.0,82132.0,48.0,0.0096
15265,geosteiner,98.0,71984.0,47.0,0.010006
15266,geosteiner,96.0,71281.0,45.0,0.011397
15267,geosteiner,86.0,69662.0,38.0,0.006107
15268,geosteiner,77.0,66935.0,41.0,0.007209
15269,geosteiner,87.0,72685.0,41.0,0.005979
15270,geosteiner,113.0,77190.0,59.0,0.025788
15271,geosteiner,22.0,33403.0,9.0,0.000762
15272,geosteiner,47.0,50423.0,21.0,0.003448
15273,geosteiner,41.0,41326.0,20.0,0.001655
15274,geosteiner,103.0,75119.0,47.0,0.009361
15275,geosteiner,76.0,67585.0,35.0,0.006571
15276,geosteiner,58.0,57246.0,23.0,0.003079
15277,geosteiner,118.0,81782.0,59.0,0.011742
15278,geosteiner,82.0,69544.0,41.0,0.024121
15279,geosteiner,87.0,68938.0,42.0,0.023804
15280,geosteiner,21.0,36658.0,11.0,0.001592
15281,geosteiner,48.0,52205.0,19.0,0.003521
15282,geosteiner,50.0,54132.0,25.0,0.003606
15283,geosteiner,24.0,33202.0,8.0,0.000424
15284,geosteiner,112.0,80215.0,50.0,0.011842
15285,geosteiner,85.0,68180.0,40.0,0.004542
15286,geosteiner,59.0,60088.0,32.0,0.010005
15287,geosteiner,84.0,70979.0,42.0,0.00898
15288,geosteiner,80.0,66979.0,40.0,0.00434
15289,geosteiner,119.0,81011.0,59.0,0.037144
15290,geosteiner,56.0,55568.0,28.0,0.003359
15291,geosteiner,58.0,62730.0,25.0,0.00594
15292,geosteiner,111.0,79626.0,46.0,0.008835
15293,geosteiner,51.0,50732.0,24.0,0.002004
15294,geosteiner,53.0,54329.0,24.0,0.003688
15295,geosteiner,50.0,52654.0,24.0,0.002873
15296,geosteiner,19.0,33241.0,10.0,0.000639
15297,geosteiner,45.0,50472.0,20.0,0.002608
15298,geosteiner,38.0,46798.0,19.0,0.001742
15299,geosteiner,53.0,53954.0,26.0,0.007606
15300,geosteiner,24.0,39137.0,13.0,0.000885
15301,geosteiner,24.0,35945.0,12.0,0.000529
15302,geosteiner,38.0,44783.0,20.0,0.002406
15303,geosteiner,92.0,67315.0,47.0,0.009001
15304,geosteiner,69.0,57662.0,37.0,0.005639
15305,geosteiner,98.0,73429.0,45.0,0.008213
15306,geosteiner,102.0,74035.0,52.0,0.010354
15307,geosteiner,111.0,77176.0,53.0,0.009676
15308,geosteiner,76.0,64246.0,33.0,0.010308
15309,geosteiner,64.0,60307.0,28.0,0.006175
15310,geosteiner,45.0,52977.0,22.0,0.003288
15311,geosteiner,50.0,50554.0,26.0,0.003727
15312,geosteiner,31.0,46052.0,15.0,0.00141
15313,geosteiner,26.0,38278.0,11.0,0.00075
15314,geosteiner,47.0,51218.0,23.0,0.003745
15315,geosteiner,53.0,54567.0,24.0,0.003713
15316,geosteiner,47.0,51492.0,23.0,0.002896
15317,geosteiner,11.0,29317.0,3.0,0.0002
15318,geosteiner,67.0,61199.0,30.0,0.007939
15319,geosteiner,30.0,40777.0,11.0,0.000696
15320,geosteiner,66.0,62395.0,31.0,0.005774
15321,geosteiner,108.0,74881.0,51.0,0.007914
15322,geosteiner,98.0,72584.0,49.0,0.011455
15323,geosteiner,44.0,48392.0,17.0,0.001726
15324,geosteiner,88.0,68918.0,41.0,0.005449
15325,geosteiner,100.0,68492.0,46.0,0.008028
15326,geosteiner,83.0,68244.0,41.0,0.010561
15327,geosteiner,11.0,21882.0,4.0,0.000168
15328,geosteiner,113.0,76944.0,59.0,0.018193
15329,geosteiner,10.0,22109.0,6.0,0.000226
15330,geosteiner,71.0,65344.0,34.0,0.007644
15331,geosteiner,58.0,57684.0,27.0,0.007567
15332,geosteiner,52.0,57080.0,24.0,0.004273
15333,geosteiner,103.0,75739.0,52.0,0.007909
15334,geosteiner,108.0,78253.0,53.0,0.008881
15335,geosteiner,51.0,52714.0,23.0,0.008101
15336,geosteiner,72.0,62932.0,32.0,0.005014
15337,geosteiner,94.0,69959.0,45.0,0.017202
15338,geosteiner,31.0,44904.0,18.0,0.002279
15339,geosteiner,69.0,60490.0,32.0,0.005881
15340,geosteiner,116.0,82550.0,60.0,0.016085
15341,geosteiner,44.0,50036.0,23.0,0.002505
15342,geosteiner,59.0,57845.0,29.0,0.003861
15343,geosteiner,65.0,60081.0,30.0,0.002836
15344,geosteiner,60.0,58282.0,27.0,0.010118
15345,geosteiner,107.0,77973.0,51.0,0.019574
15346,geosteiner,87.0,69366.0,40.0,0.005119
15347,geosteiner,32.0,41926.0,14.0,0.001233
15348,geosteiner,40.0,44796.0,20.0,0.001404
15349,geosteiner,28.0,36358.0,11.0,0.000914
15350,geosteiner,106.0,80073.0,54.0,0.008502
15351,geosteiner,69.0,61155.0,32.0,0.005463
15352,geosteiner,109.0,75164.0,51.0,0.00719
15353,geosteiner,38.0,49979.0,20.0,0.002092
15354,geosteiner,8.0,19091.0,3.0,0.000136
15355,geosteiner,76.0,64683.0,32.0,0.005555
15356,geosteiner,12.0,23397.0,5.0,0.000181
15357,geosteiner,67.0,63692.0,32.0,0.002608
15358,geosteiner,97.0,72993.0,44.0,0.011167
15359,geosteiner,16.0,25877.0,7.0,0.000388
15360,geosteiner,95.0,76332.0,39.0,0.006695
15361,geosteiner,42.0,49638.0,19.0,0.001161
15362,geosteiner,112.0,80613.0,50.0,0.034977
15363,geosteiner,100.0,75822.0,46.0,0.020841
15364,geosteiner,106.0,77893.0,56.0,0.010086
15365,geosteiner,70.0,59275.0,26.0,0.004139
15366,geosteiner,41.0,48866.0,20.0,0.001984
15367,geosteiner,47.0,49815.0,20.0,0.001699
15368,geosteiner,55.0,52076.0,28.0,0.005384
15369,geosteiner,24.0,38203.0,12.0,0.001544
15370,geosteiner,10.0,25675.0,4.0,0.000133
15371,geosteiner,32.0,44829.0,17.0,0.001185
15372,geosteiner,111.0,78179.0,53.0,0.014011
15373,geosteiner,29.0,44035.0,11.0,0.002391
15374,geosteiner,66.0,56159.0,32.0,0.003926
15375,geosteiner,94.0,73350.0,41.0,0.013923
15376,geosteiner,101.0,71537.0,39.0,0.004628
15377,geosteiner,57.0,53945.0,25.0,0.003286
15378,geosteiner,35.0,42617.0,19.0,0.002252
15379,geosteiner,105.0,76006.0,51.0,0.00995
15380,geosteiner,61.0,56340.0,31.0,0.004532
15381,geosteiner,36.0,46900.0,18.0,0.001983
15382,geosteiner,61.0,55813.0,27.0,0.002815
15383,geosteiner,89.0,70414.0,37.0,0.020524
15384,geosteiner,105.0,73812.0,53.0,0.011634
15385,geosteiner,69.0,66229.0,36.0,0.006569
15386,geosteiner,69.0,62340.0,32.0,0.00493
15387,geosteiner,115.0,78392.0,52.0,0.023601
15388,geosteiner,44.0,53450.0,21.0,0.001648
15389,geosteiner,64.0,59942.0,32.0,0.00507
15390,geosteiner,12.0,23622.0,4.0,0.000208
15391,geosteiner,100.0,78388.0,48.0,0.009866
15392,geosteiner,56.0,56459.0,26.0,0.002882
15393,geosteiner,112.0,78142.0,54.0,0.01198
15394,geosteiner,45.0,47417.0,18.0,0.002095
15395,geosteiner,98.0,72841.0,40.0,0.007109
15396,geosteiner,29.0,43473.0,12.0,0.000796
15397,geosteiner,90.0,68644.0,47.0,0.0122
15398,geosteiner,43.0,50721.0,21.0,0.00291
15399,geosteiner,108.0,74565.0,52.0,0.009679
15400,geosteiner,9.0,23076.0,4.0,0.000125
15401,geosteiner,88.0,68989.0,42.0,0.011521
15402,geosteiner,58.0,57778.0,29.0,0.007785
15403,geosteiner,15.0,33010.0,5.0,0.00028
15404,geosteiner,107.0,72672.0,52.0,0.009351
15405,geosteiner,87.0,67971.0,42.0,0.005819
15406,geosteiner,99.0,74286.0,44.0,0.011654
15407,geosteiner,73.0,68810.0,37.0,0.006918
15408,geosteiner,62.0,57851.0,30.0,0.003434
15409,geosteiner,120.0,83490.0,59.0,0.019253
15410,geosteiner,17.0,26336.0,6.0,0.000312
15411,geosteiner,72.0,62369.0,37.0,0.005618
15412,geosteiner,82.0,67860.0,36.0,0.005997
15413,geosteiner,91.0,71265.0,39.0,0.004264
15414,geosteiner,108.0,79264.0,52.0,0.008094
15415,geosteiner,61.0,57858.0,32.0,0.002211
15416,geosteiner,66.0,64003.0,27.0,0.003254
15417,geosteiner,78.0,65214.0,37.0,0.007886
15418,geosteiner,115.0,80800.0,52.0,0.017616
15419,geosteiner,43.0,45418.0,20.0,0.002678
15420,geosteiner,20.0,34748.0,7.0,0.000415
15421,geosteiner,84.0,70762.0,40.0,0.010777
15422,geosteiner,92.0,73449.0,44.0,0.006653
15423,geosteiner,84.0,67944.0,38.0,0.00724
15424,geosteiner,61.0,55399.0,31.0,0.004025
15425,geosteiner,118.0,82300.0,56.0,0.018291
15426,geosteiner,23.0,36461.0,9.0,0.000604
15427,geosteiner,36.0,43958.0,18.0,0.001203
15428,geosteiner,82.0,65408.0,37.0,0.005809
15429,geosteiner,79.0,67153.0,36.0,0.003582
15430,geosteiner,72.0,63331.0,35.0,0.007328
15431,geosteiner,15.0,31173.0,6.0,0.000288
15432,geosteiner,85.0,67177.0,41.0,0.00714
15433,geosteiner,101.0,77368.0,50.0,0.008
15434,geosteiner,92.0,72529.0,42.0,0.007353
15435,geosteiner,40.0,42417.0,18.0,0.001611
15436,geosteiner,80.0,69120.0,36.0,0.00491
15437,geosteiner,53.0,53394.0,24.0,0.00701
15438,geosteiner,101.0,72258.0,48.0,0.016234
15439,geosteiner,103.0,74755.0,53.0,0.01308
15440,geosteiner,94.0,71144.0,44.0,0.007021
15441,geosteiner,60.0,56230.0,30.0,0.002966
15442,geosteiner,104.0,74837.0,46.0,0.006528
15443,geosteiner,32.0,45298.0,16.0,0.001934
15444,geosteiner,15.0,27275.0,7.0,0.000552
15445,geosteiner,96.0,74675.0,49.0,0.010343
15446,geosteiner,120.0,77160.0,61.0,0.014753
15447,geosteiner,30.0,40484.0,13.0,0.001989
15448,geosteiner,9.0,21167.0,4.0,0.000114
15449,geosteiner,28.0,37692.0,16.0,0.000977
15450,geosteiner,84.0,70021.0,38.0,0.015338
15451,geosteiner,50.0,55106.0,24.0,0.002843
15452,geosteiner,54.0,58644.0,24.0,0.003139
15453,geosteiner,52.0,52921.0,21.0,0.002179
15454,geosteiner,11.0,19441.0,3.0,0.000155
15455,geosteiner,81.0,68354.0,34.0,0.005363
15456,geosteiner,49.0,50289.0,26.0,0.004142
15457,geosteiner,103.0,72535.0,48.0,0.008418
15458,geosteiner,62.0,61405.0,29.0,0.003427
15459,geosteiner,23.0,38367.0,15.0,0.002306
15460,geosteiner,82.0,65937.0,40.0,0.006505
15461,geosteiner,83.0,68449.0,38.0,0.013949
15462,geosteiner,49.0,51462.0,26.0,0.003291
15463,geosteiner,47.0,50033.0,18.0,0.002145
15464,geosteiner,45.0,48980.0,21.0,0.001958
15465,geosteiner,21.0,34286.0,12.0,0.001834
15466,geosteiner,86.0,69469.0,41.0,0.008899
15467,geosteiner,64.0,62087.0,31.0,0.003275
15468,geosteiner,79.0,66249.0,38.0,0.006364
15469,geosteiner,93.0,71856.0,40.0,0.009768
15470,geosteiner,107.0,78973.0,51.0,0.007318
15471,geosteiner,79.0,64752.0,38.0,0.012631
15472,geosteiner,39.0,48039.0,18.0,0.001633
15473,geosteiner,36.0,45649.0,13.0,0.001131
15474,geosteiner,37.0,41745.0,15.0,0.001844
15475,geosteiner,96.0,73832.0,46.0,0.0119
15476,geosteiner,72.0,59801.0,35.0,0.003961
15477,geosteiner,115.0,80124.0,49.0,0.01307
15478,geosteiner,30.0,43363.0,13.0,0.00143
15479,geosteiner,57.0,57095.0,24.0,0.003002
15480,geosteiner,56.0,57049.0,26.0,0.00778
15481,geosteiner,16.0,30758.0,7.0,0.000387
15482,geosteiner,16.0,29946.0,7.0,0.00035
15483,geosteiner,20.0,34685.0,9.0,0.000551
15484,geosteiner,45.0,48660.0,21.0,0.002781
15485,geosteiner,70.0,58636.0,34.0,0.00456
15486,geosteiner,66.0,61027.0,27.0,0.005941
15487,geosteiner,53.0,54140.0,21.0,0.002915
15488,geosteiner,48.0,50075.0,23.0,0.002051
15489,geosteiner,35.0,42565.0,16.0,0.001201
15490,geosteiner,8.0,23205.0,3.0,0.000134
15491,geosteiner,92.0,68654.0,44.0,0.010022
15492,geosteiner,51.0,54203.0,20.0,0.002713
15493,geosteiner,33.0,44244.0,18.0,0.001766
15494,geosteiner,31.0,38776.0,16.0,0.002163
15495,geosteiner,54.0,55714.0,25.0,0.002605
15496,geosteiner,71.0,60854.0,32.0,0.01205
15497,geosteiner,39.0,45979.0,16.0,0.000984
15498,geosteiner,8.0,18913.0,2.0,2.4e-05
15499,geosteiner,93.0,72227.0,43.0,0.007234
15500,geosteiner,57.0,60486.0,26.0,0.002538
15501,geosteiner,91.0,74601.0,44.0,0.036656
15502,geosteiner,81.0,67500.0,39.0,0.020704
15503,geosteiner,82.0,67381.0,38.0,0.007928
15504,geosteiner,108.0,77932.0,56.0,0.02674
15505,geosteiner,84.0,70678.0,39.0,0.007083
15506,geosteiner,58.0,55890.0,25.0,0.004142
15507,geosteiner,16.0,34189.0,6.0,0.000311
15508,geosteiner,58.0,60853.0,32.0,0.004794
15509,geosteiner,7.0,17397.0,2.0,2.4e-05
15510,geosteiner,15.0,28139.0,8.0,0.000511
15511,geosteiner,59.0,56183.0,28.0,0.004409
15512,geosteiner,20.0,34184.0,10.0,0.000962
15513,geosteiner,19.0,30058.0,10.0,0.000563
15514,geosteiner,62.0,60192.0,24.0,0.002858
15515,geosteiner,102.0,74418.0,51.0,0.015794
15516,geosteiner,9.0,25917.0,3.0,9e-05
15517,geosteiner,14.0,30279.0,6.0,0.000366
15518,geosteiner,97.0,72652.0,47.0,0.026296
15519,geosteiner,76.0,65272.0,39.0,0.010128
15520,geosteiner,34.0,41390.0,16.0,0.002042
15521,geosteiner,41.0,50109.0,22.0,0.003114
15522,geosteiner,88.0,71387.0,41.0,0.009497
15523,geosteiner,27.0,39708.0,12.0,0.000563
15524,geosteiner,48.0,49763.0,22.0,0.004268
15525,geosteiner,10.0,26260.0,3.0,0.00015
15526,geosteiner,98.0,72009.0,50.0,0.006763
15527,geosteiner,114.0,82672.0,55.0,0.037529
15528,geosteiner,107.0,77451.0,60.0,0.009486
15529,geosteiner,19.0,28799.0,8.0,0.001038
15530,geosteiner,67.0,64550.0,36.0,0.004523
15531,geosteiner,31.0,37771.0,13.0,0.000803
15532,geosteiner,11.0,20771.0,4.0,0.000181
15533,geosteiner,119.0,81455.0,56.0,0.016284
15534,geosteiner,43.0,52475.0,19.0,0.001669
15535,geosteiner,74.0,64551.0,34.0,0.005141
15536,geosteiner,57.0,56464.0,25.0,0.002183
15537,geosteiner,13.0,25854.0,4.0,0.000182
15538,geosteiner,53.0,56080.0,25.0,0.003946
15539,geosteiner,61.0,56854.0,28.0,0.003907
15540,geosteiner,21.0,37562.0,10.0,0.000451
15541,geosteiner,116.0,77382.0,61.0,0.020832
15542,geosteiner,120.0,82041.0,61.0,0.016918
15543,geosteiner,104.0,75893.0,44.0,0.007796
15544,geosteiner,67.0,62434.0,30.0,0.002269
15545,geosteiner,25.0,38396.0,11.0,0.001322
15546,geosteiner,62.0,57660.0,26.0,0.004346
15547,geosteiner,43.0,50084.0,19.0,0.001501
15548,geosteiner,90.0,71486.0,41.0,0.008867
15549,geosteiner,88.0,68958.0,42.0,0.00708
15550,geosteiner,65.0,62445.0,31.0,0.007707
15551,geosteiner,40.0,49265.0,15.0,0.001234
15552,geosteiner,54.0,56995.0,25.0,0.00464
15553,geosteiner,104.0,77733.0,55.0,0.008759
15554,geosteiner,80.0,66974.0,45.0,0.010059
15555,geosteiner,44.0,48168.0,24.0,0.001737
15556,geosteiner,45.0,50774.0,20.0,0.002618
15557,geosteiner,111.0,78371.0,54.0,0.019511
15558,geosteiner,85.0,70047.0,45.0,0.026835
15559,geosteiner,102.0,70858.0,47.0,0.014483
15560,geosteiner,8.0,21558.0,3.0,0.000149
15561,geosteiner,11.0,24147.0,4.0,0.000136
15562,geosteiner,66.0,64208.0,34.0,0.006339
15563,geosteiner,111.0,78126.0,50.0,0.016402
15564,geosteiner,38.0,42836.0,14.0,0.001239
15565,geosteiner,80.0,64688.0,34.0,0.005669
15566,geosteiner,16.0,28255.0,7.0,0.000314
15567,geosteiner,94.0,75033.0,45.0,0.00774
15568,geosteiner,29.0,43048.0,11.0,0.000588
15569,geosteiner,17.0,27081.0,8.0,0.000392
15570,geosteiner,76.0,65697.0,31.0,0.004345
15571,geosteiner,37.0,46005.0,16.0,0.001575
15572,geosteiner,119.0,80325.0,55.0,0.017207
15573,geosteiner,71.0,62081.0,36.0,0.002928
15574,geosteiner,40.0,45194.0,18.0,0.00236
15575,geosteiner,106.0,73467.0,47.0,0.008033
15576,geosteiner,119.0,80687.0,54.0,0.020814
15577,geosteiner,93.0,71887.0,48.0,0.01822
15578,geosteiner,55.0,55718.0,26.0,0.00271
15579,geosteiner,118.0,80151.0,59.0,0.008245
15580,geosteiner,67.0,59047.0,33.0,0.004164
15581,geosteiner,108.0,77794.0,54.0,0.019356
15582,geosteiner,92.0,70609.0,42.0,0.005785
15583,geosteiner,18.0,35410.0,7.0,0.00066
15584,geosteiner,80.0,67499.0,41.0,0.007513
15585,geosteiner,7.0,25975.0,2.0,9.8e-05
15586,geosteiner,10.0,22596.0,5.0,0.000123
15587,geosteiner,84.0,67873.0,39.0,0.005294
15588,geosteiner,30.0,38188.0,14.0,0.000959
15589,geosteiner,95.0,71043.0,42.0,0.008064
15590,geosteiner,40.0,45712.0,22.0,0.001988
15591,geosteiner,89.0,70262.0,42.0,0.006551
15592,geosteiner,98.0,74529.0,49.0,0.011859
15593,geosteiner,41.0,48686.0,20.0,0.001814
15594,geosteiner,57.0,53361.0,26.0,0.001897
15595,geosteiner,39.0,47782.0,16.0,0.001439
15596,geosteiner,52.0,55950.0,23.0,0.002137
15597,geosteiner,76.0,63692.0,39.0,0.007646
15598,geosteiner,53.0,55585.0,23.0,0.002258
15599,geosteiner,73.0,63110.0,37.0,0.005175
15600,geosteiner,10.0,29596.0,3.0,0.000131
15601,geosteiner,89.0,70935.0,38.0,0.012653
15602,geosteiner,117.0,80566.0,55.0,0.010884
15603,geosteiner,35.0,45395.0,15.0,0.001349
15604,geosteiner,8.0,22780.0,3.0,8.3e-05
15605,geosteiner,52.0,55516.0,24.0,0.00247
15606,geosteiner,83.0,69859.0,40.0,0.011602
15607,geosteiner,25.0,34902.0,12.0,0.000585
15608,geosteiner,83.0,69252.0,38.0,0.006305
15609,geosteiner,72.0,61434.0,37.0,0.006504
15610,geosteiner,28.0,40735.0,15.0,0.001119
15611,geosteiner,83.0,69921.0,35.0,0.008018
15612,geosteiner,40.0,45747.0,18.0,0.001706
15613,geosteiner,106.0,75630.0,54.0,0.011496
15614,geosteiner,33.0,42932.0,15.0,0.000768
15615,geosteiner,35.0,45640.0,14.0,0.000942
15616,geosteiner,110.0,76168.0,54.0,0.029728
15617,geosteiner,34.0,45204.0,17.0,0.001956
15618,geosteiner,60.0,59192.0,34.0,0.005003
15619,geosteiner,8.0,21386.0,4.0,0.00011
15620,geosteiner,38.0,48197.0,16.0,0.001658
15621,geosteiner,108.0,76210.0,49.0,0.011159
15622,geosteiner,119.0,81752.0,54.0,0.016554
15623,geosteiner,57.0,57316.0,31.0,0.003205
15624,geosteiner,104.0,73334.0,49.0,0.012097
15625,geosteiner,40.0,47538.0,18.0,0.001234
15626,geosteiner,99.0,73443.0,38.0,0.006748
15627,geosteiner,72.0,63854.0,35.0,0.003954
15628,geosteiner,79.0,69021.0,38.0,0.010327
15629,geosteiner,46.0,46444.0,23.0,0.001711
15630,geosteiner,9.0,17890.0,5.0,0.000198
15631,geosteiner,50.0,54607.0,22.0,0.0035
15632,geosteiner,38.0,45249.0,18.0,0.001161
15633,geosteiner,111.0,79749.0,58.0,0.01397
15634,geosteiner,45.0,51058.0,16.0,0.001708
15635,geosteiner,103.0,75846.0,42.0,0.009961
15636,geosteiner,36.0,42864.0,17.0,0.001597
15637,geosteiner,49.0,50225.0,24.0,0.002128
15638,geosteiner,8.0,22151.0,3.0,0.000111
15639,geosteiner,24.0,33112.0,11.0,0.000718
15640,geosteiner,39.0,46564.0,20.0,0.003094
15641,geosteiner,106.0,80870.0,57.0,0.032176
15642,geosteiner,70.0,60488.0,32.0,0.005268
15643,geosteiner,61.0,58598.0,32.0,0.006213
15644,geosteiner,44.0,47733.0,22.0,0.002505
15645,geosteiner,68.0,63786.0,30.0,0.003351
15646,geosteiner,73.0,61188.0,35.0,0.005781
15647,geosteiner,112.0,75285.0,51.0,0.013353
15648,geosteiner,91.0,72328.0,44.0,0.008107
15649,geosteiner,99.0,77299.0,49.0,0.010016
15650,geosteiner,14.0,25821.0,8.0,0.00042
15651,geosteiner,33.0,38974.0,12.0,0.001165
15652,geosteiner,20.0,31052.0,10.0,0.000486
15653,geosteiner,74.0,62507.0,41.0,0.009785
15654,geosteiner,70.0,58008.0,36.0,0.006398
15655,geosteiner,89.0,73180.0,48.0,0.012814
15656,geosteiner,10.0,22142.0,3.0,0.000127
15657,geosteiner,66.0,62993.0,32.0,0.004013
15658,geosteiner,114.0,81603.0,54.0,0.026681
15659,geosteiner,38.0,42963.0,18.0,0.002748
15660,geosteiner,36.0,40182.0,21.0,0.001216
15661,geosteiner,45.0,50363.0,18.0,0.003597
15662,geosteiner,114.0,78049.0,52.0,0.009173
15663,geosteiner,106.0,78671.0,50.0,0.012598
15664,geosteiner,74.0,63140.0,37.0,0.008503
15665,geosteiner,107.0,74080.0,48.0,0.006034
15666,geosteiner,102.0,78067.0,49.0,0.008795
15667,geosteiner,41.0,47077.0,20.0,0.003323
15668,geosteiner,108.0,77220.0,50.0,0.006243
15669,geosteiner,88.0,71162.0,43.0,0.008313
15670,geosteiner,16.0,32690.0,8.0,0.00031
15671,geosteiner,32.0,43754.0,16.0,0.001041
15672,geosteiner,83.0,71136.0,41.0,0.009638
15673,geosteiner,28.0,39742.0,11.0,0.001539
15674,geosteiner,39.0,48473.0,19.0,0.00308
15675,geosteiner,96.0,71875.0,44.0,0.011578
15676,geosteiner,70.0,65122.0,32.0,0.003307
15677,geosteiner,114.0,77084.0,56.0,0.020155
15678,geosteiner,94.0,72199.0,46.0,0.0189
