,terminals,flute_wl,flute_nsps,flute_ct,geosteiner_wl,geosteiner_nsps,geosteiner_ct,cockayne_wl,cockayne_nsps,cockayne_ct
302,10,24465.0,8.0,5e-06,24465.0,8.0,0.000141,24465.0,8.0,0.027666
303,10,25398.0,8.0,6e-06,25398.0,8.0,0.000218,25398.0,8.0,0.031909
304,10,20291.0,8.0,5e-06,20291.0,8.0,0.000166,20291.0,8.0,0.029369
305,10,23756.0,8.0,5e-06,23756.0,8.0,0.000197,23756.0,9.0,0.034313
306,10,26857.0,8.0,5e-06,26857.0,8.0,0.000136,26857.0,8.0,0.0372
307,10,25320.0,8.0,4e-06,25320.0,8.0,0.000193,25320.0,8.0,0.030943
308,10,28112.0,8.0,5e-06,28006.0,8.0,0.000137,28006.0,8.0,0.03392
309,10,27482.0,8.0,4e-06,27482.0,8.0,0.000131,27482.0,8.0,0.028019
310,10,20366.0,8.0,1.1e-05,20366.0,8.0,9.9e-05,20366.0,8.0,0.038863
311,10,19897.0,8.0,5e-06,19897.0,8.0,0.000111,19897.0,8.0,0.029386
312,10,26253.0,8.0,4e-06,26253.0,8.0,0.000234,26253.0,8.0,0.028322
313,10,24598.0,8.0,4e-06,24598.0,8.0,0.000217,24598.0,8.0,0.03474
314,10,28132.0,8.0,4e-06,28132.0,8.0,0.000177,28132.0,8.0,0.0285
315,10,16368.0,8.0,4e-06,16368.0,8.0,0.000184,16368.0,8.0,0.042927
316,10,30254.0,8.0,4e-06,30254.0,8.0,0.00019,30254.0,8.0,0.025941
317,10,18959.0,8.0,2e-06,18959.0,8.0,0.000195,18959.0,8.0,0.024282
318,10,20919.0,8.0,5e-06,20919.0,8.0,9.7e-05,20919.0,8.0,0.039103
319,10,27317.0,8.0,5e-06,27317.0,8.0,0.000143,27317.0,9.0,0.022402
320,10,24076.0,8.0,5e-06,24076.0,8.0,0.000162,24076.0,8.0,0.026614
321,10,25332.0,8.0,1e-06,25332.0,8.0,0.00066,25332.0,8.0,0.027924
322,10,29085.0,8.0,5e-06,29085.0,8.0,0.000271,29085.0,8.0,0.029845
323,10,25547.0,8.0,5e-06,25547.0,8.0,0.000215,25547.0,8.0,0.031973
324,10,15236.0,8.0,2e-06,15236.0,8.0,0.00016,15236.0,8.0,0.023198
325,10,25196.0,8.0,5e-06,25196.0,8.0,0.000234,25196.0,8.0,0.037553
326,10,17279.0,8.0,6e-06,17279.0,8.0,0.000114,17279.0,8.0,0.029544
327,10,20749.0,8.0,2e-06,20749.0,8.0,0.000179,20749.0,8.0,0.020258
328,10,28530.0,8.0,5e-06,28530.0,8.0,0.000187,28530.0,8.0,0.041232
329,10,25734.0,8.0,2e-06,25734.0,8.0,0.000195,25734.0,8.0,0.030034
330,10,20472.0,8.0,1e-06,20472.0,8.0,0.000153,20472.0,8.0,0.029717
331,10,24993.0,8.0,5e-06,24993.0,8.0,0.00017,24993.0,8.0,0.024891
332,10,22196.0,8.0,6e-06,22196.0,8.0,0.000149,22196.0,8.0,0.033334
333,10,25986.0,8.0,5e-06,25986.0,8.0,0.000196,25986.0,8.0,0.026162
334,10,25363.0,8.0,1e-05,25363.0,8.0,0.000233,25363.0,8.0,0.034284
335,10,26113.0,8.0,5e-06,26113.0,8.0,0.000225,26113.0,8.0,0.039759
336,10,25092.0,8.0,4e-06,25092.0,8.0,0.000194,25092.0,8.0,0.027897
337,10,18390.0,8.0,5e-06,18390.0,8.0,0.000153,18390.0,8.0,0.037149
338,10,16465.0,8.0,3e-06,16465.0,8.0,0.000142,16465.0,8.0,0.027883
339,10,23005.0,8.0,4e-06,23005.0,8.0,0.000186,23005.0,8.0,0.027573
340,10,23779.0,8.0,2e-06,23779.0,8.0,0.000173,23779.0,8.0,0.020601
341,10,19528.0,8.0,5e-06,19528.0,8.0,0.000228,19528.0,8.0,0.032055
342,10,18657.0,8.0,5e-06,18657.0,8.0,0.000191,18657.0,8.0,0.040841
343,10,22821.0,8.0,2e-06,22821.0,8.0,0.000129,22821.0,8.0,0.02459
344,10,23318.0,8.0,4e-06,23318.0,8.0,0.000176,23318.0,8.0,0.023234
345,10,20944.0,8.0,4e-06,20944.0,8.0,0.00014,20944.0,8.0,0.022048
346,10,23300.0,8.0,6e-06,23300.0,8.0,0.000115,23300.0,8.0,0.027138
347,10,21937.0,8.0,2e-06,21937.0,8.0,0.00026,21937.0,8.0,0.024428
348,10,22464.0,8.0,4e-06,22464.0,8.0,0.000156,22464.0,8.0,0.039744
349,10,26048.0,8.0,5e-06,26048.0,8.0,0.000128,26048.0,8.0,0.034947
350,10,22377.0,8.0,5e-06,22377.0,8.0,0.000172,22377.0,8.0,0.024697
351,10,23247.0,8.0,5e-06,23247.0,8.0,0.000393,23247.0,8.0,0.032318
352,10,20667.0,8.0,5e-06,20667.0,8.0,0.00023,20667.0,8.0,0.031298
353,10,24285.0,8.0,5e-06,24285.0,8.0,0.000189,24285.0,8.0,0.029123
354,10,29465.0,8.0,4e-06,29465.0,8.0,0.00016,29465.0,8.0,0.03749
355,10,26487.0,8.0,2e-06,26487.0,8.0,0.000205,26487.0,8.0,0.031041
356,10,23216.0,8.0,4e-06,23216.0,8.0,0.000187,23216.0,8.0,0.026413
357,10,23468.0,8.0,5e-06,23468.0,8.0,0.000186,23468.0,8.0,0.027732
358,10,17200.0,8.0,5e-06,17200.0,8.0,0.000157,17200.0,8.0,0.034232
359,10,20060.0,8.0,2e-06,20060.0,8.0,0.000142,20060.0,8.0,0.027271
360,10,21476.0,8.0,5e-06,21476.0,8.0,0.000136,21476.0,8.0,0.028586
361,10,25678.0,8.0,2e-06,25678.0,8.0,0.000242,25678.0,8.0,0.032891
362,10,24757.0,8.0,5e-06,24757.0,8.0,0.000121,24757.0,8.0,0.027023
363,10,24525.0,8.0,4e-06,24525.0,8.0,0.000363,24525.0,8.0,0.032469
364,10,18898.0,8.0,5e-06,18898.0,8.0,0.000155,18898.0,8.0,0.025411
365,10,27333.0,8.0,4e-06,27333.0,8.0,0.000177,27333.0,8.0,0.031333
366,10,25072.0,8.0,4e-06,25072.0,8.0,0.000107,25072.0,8.0,0.026568
367,10,23966.0,8.0,4e-06,23966.0,8.0,0.000165,23966.0,8.0,0.029186
368,10,20654.0,8.0,4e-06,20654.0,8.0,0.000103,20654.0,8.0,0.026286
369,10,25683.0,8.0,4e-06,25683.0,8.0,0.000175,25683.0,8.0,0.028866
370,10,21235.0,8.0,4e-06,21235.0,8.0,0.00013,21235.0,8.0,0.023062
371,10,24632.0,8.0,9e-06,24632.0,8.0,0.000183,24632.0,8.0,0.01821
372,10,20903.0,8.0,4e-06,20903.0,8.0,0.000307,20903.0,8.0,0.037542
373,10,25410.0,8.0,4e-06,25410.0,8.0,0.000157,25410.0,8.0,0.034413
374,10,26829.0,8.0,5e-06,26829.0,8.0,0.000182,26829.0,8.0,0.027589
375,10,21917.0,8.0,5e-06,21917.0,8.0,0.00012,21917.0,8.0,0.02093
376,10,21208.0,8.0,5e-06,21208.0,8.0,0.000112,21208.0,8.0,0.022898
377,10,25585.0,8.0,4e-06,25585.0,8.0,0.000338,25585.0,8.0,0.029015
378,10,22337.0,8.0,5e-06,22337.0,8.0,0.000152,22337.0,8.0,0.028545
379,10,22704.0,8.0,5e-06,22704.0,8.0,0.000126,22704.0,8.0,0.017028
380,10,25491.0,8.0,5e-06,25491.0,8.0,0.000126,25491.0,8.0,0.035044
381,10,18407.0,8.0,1e-06,18407.0,8.0,0.000174,18407.0,8.0,0.015623
382,10,21955.0,8.0,5e-06,21955.0,8.0,0.000194,21955.0,8.0,0.026473
383,10,20665.0,8.0,5e-06,20665.0,8.0,0.000191,20665.0,8.0,0.026115
384,10,22797.0,8.0,5e-06,22797.0,8.0,0.000121,22797.0,8.0,0.028172
385,10,24201.0,8.0,4e-06,24201.0,8.0,0.000297,24201.0,8.0,0.033648
386,10,20827.0,8.0,2e-06,20827.0,8.0,0.00012,20827.0,8.0,0.026765
387,10,24886.0,8.0,4e-06,24886.0,8.0,0.000108,24886.0,8.0,0.03207
388,10,28685.0,8.0,4e-06,28685.0,8.0,0.00015,28685.0,8.0,0.032322
389,10,23602.0,8.0,4e-06,23602.0,8.0,0.000301,23602.0,9.0,0.03353
390,10,23469.0,8.0,6e-06,23469.0,8.0,7.9e-05,23469.0,8.0,0.015843
391,10,25980.0,8.0,5e-06,25980.0,8.0,0.000116,25980.0,8.0,0.021015
392,10,26339.0,8.0,5e-06,26339.0,8.0,0.00018,26339.0,9.0,0.024903
393,10,28565.0,8.0,4e-06,28565.0,8.0,0.000153,28565.0,8.0,0.030482
394,10,15709.0,8.0,5e-06,15709.0,8.0,0.000179,15709.0,8.0,0.024317
395,10,23563.0,8.0,5e-06,23563.0,8.0,0.000209,23563.0,8.0,0.026405
396,10,27214.0,8.0,5e-06,27214.0,8.0,0.000356,27214.0,8.0,0.031378
397,10,19748.0,8.0,5e-06,19748.0,8.0,0.000201,19748.0,8.0,0.031219
398,10,25827.0,8.0,6e-06,25827.0,8.0,0.000183,25827.0,9.0,0.036117
399,10,22138.0,8.0,4e-06,22138.0,8.0,0.00016,22138.0,8.0,0.029331
400,10,23911.0,8.0,5e-06,23911.0,8.0,0.000106,23911.0,8.0,0.027416
401,10,26519.0,8.0,4e-06,26519.0,8.0,0.000142,26519.0,8.0,0.033314
402,10,23930.0,8.0,5e-06,23930.0,8.0,0.000148,23930.0,8.0,0.037483
403,10,25215.0,8.0,5e-06,25215.0,8.0,0.000199,25215.0,8.0,0.028974
404,10,26445.0,8.0,5e-06,26445.0,8.0,0.000186,26445.0,8.0,0.033782
405,10,25066.0,8.0,9e-06,25066.0,8.0,0.000191,25066.0,8.0,0.033363
406,10,25743.0,8.0,5e-06,25743.0,8.0,0.000265,25743.0,8.0,0.029206
407,10,19158.0,8.0,4e-06,19158.0,7.0,0.000221,19158.0,7.0,0.027113
408,10,23288.0,8.0,3e-06,23288.0,8.0,0.000219,23288.0,8.0,0.023402
409,10,23941.0,8.0,4e-06,23941.0,8.0,0.000136,23941.0,8.0,0.034902
410,10,27395.0,8.0,5e-06,27395.0,8.0,0.000201,27395.0,8.0,0.037509
411,10,25231.0,8.0,4e-06,25231.0,8.0,0.000107,25231.0,8.0,0.029619
412,10,23998.0,8.0,4e-06,23998.0,8.0,9.9e-05,23998.0,8.0,0.02043
413,10,17623.0,8.0,4e-06,17623.0,8.0,0.000106,17623.0,8.0,0.027684
414,10,24534.0,8.0,3e-06,24534.0,8.0,0.000263,24534.0,8.0,0.031551
415,10,22246.0,8.0,4e-06,22246.0,8.0,0.000177,22246.0,8.0,0.027953
416,10,22940.0,8.0,1e-06,22940.0,8.0,0.000181,22940.0,8.0,0.022517
417,10,24004.0,8.0,4e-06,24004.0,7.0,0.00014,24004.0,7.0,0.019255
418,10,25492.0,8.0,3e-06,25492.0,8.0,0.000166,25492.0,8.0,0.026866
419,10,25081.0,8.0,5e-06,25081.0,8.0,0.000124,25081.0,8.0,0.03973
420,10,23102.0,8.0,5e-06,23102.0,8.0,0.000238,23102.0,8.0,0.039694
421,10,27388.0,8.0,5e-06,27388.0,8.0,0.000236,27388.0,8.0,0.026949
422,10,20901.0,8.0,3e-06,20901.0,8.0,0.000118,20901.0,8.0,0.024777
423,10,25046.0,8.0,4e-06,25046.0,8.0,0.000119,25046.0,8.0,0.020412
424,10,20410.0,8.0,1e-06,20410.0,8.0,0.000227,20410.0,8.0,0.01568
425,10,21608.0,8.0,5e-06,21608.0,8.0,0.000179,21608.0,8.0,0.034693
426,10,23510.0,8.0,5e-06,23510.0,8.0,0.000102,23510.0,8.0,0.022994
427,10,25139.0,8.0,4e-06,25139.0,8.0,0.00014,25139.0,8.0,0.029295
428,10,24964.0,8.0,4e-06,24964.0,8.0,0.000207,24964.0,8.0,0.025676
429,10,22394.0,8.0,9e-06,22394.0,8.0,0.000114,22394.0,8.0,0.030607
430,10,24953.0,8.0,4e-06,24953.0,8.0,0.000136,24953.0,8.0,0.025284
431,10,24594.0,8.0,1e-06,24594.0,8.0,0.000189,24594.0,8.0,0.021625
432,10,25980.0,8.0,4e-06,25980.0,8.0,0.000156,25980.0,8.0,0.02394
433,10,24022.0,8.0,5e-06,24022.0,8.0,0.0002,24022.0,8.0,0.038351
434,10,24487.0,8.0,4e-06,24487.0,8.0,0.000218,24487.0,8.0,0.027551
435,10,28061.0,8.0,4e-06,28061.0,8.0,0.000137,28061.0,8.0,0.028047
436,10,26901.0,8.0,5e-06,26901.0,8.0,0.00021,26901.0,8.0,0.039241
437,10,27560.0,8.0,4e-06,27560.0,8.0,0.000103,27560.0,8.0,0.018705
438,10,24885.0,8.0,5e-06,24885.0,8.0,9.6e-05,24885.0,8.0,0.022997
439,10,21848.0,8.0,5e-06,21848.0,8.0,0.000114,21848.0,8.0,0.032397
440,10,22251.0,8.0,4e-06,22251.0,8.0,0.000173,22251.0,8.0,0.025172
441,10,21992.0,8.0,2e-06,21992.0,8.0,0.000163,21992.0,8.0,0.022705
442,10,26055.0,8.0,5e-06,26055.0,8.0,9.5e-05,26055.0,8.0,0.029463
443,10,26697.0,8.0,5e-06,26697.0,8.0,0.000393,26697.0,8.0,0.026879
444,10,23741.0,8.0,6e-06,23741.0,8.0,0.000178,23741.0,8.0,0.026176
445,10,25200.0,8.0,4e-06,25200.0,8.0,0.000136,25200.0,8.0,0.038683
446,10,19919.0,8.0,4e-06,19919.0,8.0,0.000174,19919.0,8.0,0.030806
447,10,24915.0,8.0,4e-06,24915.0,8.0,0.000214,24915.0,8.0,0.033488
448,10,22718.0,8.0,4e-06,22718.0,8.0,0.000108,22718.0,8.0,0.02254
449,10,24903.0,8.0,5e-06,24903.0,8.0,0.00014,24903.0,8.0,0.028196
450,10,24034.0,8.0,1e-06,24034.0,8.0,0.00026,24034.0,8.0,0.032783
451,10,22486.0,8.0,5e-06,22486.0,8.0,0.000283,22486.0,8.0,0.02414
452,10,22394.0,8.0,1e-06,22394.0,8.0,0.000155,22394.0,8.0,0.022386
453,10,20659.0,8.0,1e-05,20659.0,8.0,0.000174,20659.0,8.0,0.032933
454,10,18989.0,8.0,5e-06,18989.0,8.0,0.000124,18989.0,8.0,0.040117
455,10,26929.0,8.0,2e-06,26929.0,8.0,0.00018,26929.0,8.0,0.024929
456,10,21019.0,8.0,4e-06,21019.0,8.0,0.000219,21019.0,8.0,0.02819
457,10,28724.0,8.0,5e-06,28724.0,8.0,0.000299,28724.0,8.0,0.043171
458,10,25152.0,8.0,4e-06,25152.0,8.0,0.000202,25152.0,8.0,0.034464
459,10,24032.0,8.0,2e-06,24032.0,8.0,0.000149,24032.0,8.0,0.026386
460,10,26537.0,8.0,4e-06,26537.0,8.0,0.00099,26537.0,8.0,0.031031
461,10,25177.0,8.0,4e-06,25177.0,8.0,0.000162,25177.0,8.0,0.022323
462,10,27088.0,8.0,5e-06,27088.0,8.0,0.000267,27088.0,8.0,0.03802
463,10,26122.0,8.0,6e-06,26122.0,8.0,0.000229,26122.0,8.0,0.037451
464,10,19042.0,8.0,4e-06,19042.0,8.0,0.000163,19042.0,8.0,0.025303
465,10,23557.0,8.0,4e-06,23557.0,8.0,0.00023,23557.0,8.0,0.039475
466,10,18716.0,8.0,3e-06,18716.0,8.0,0.00019,18716.0,8.0,0.035618
467,10,15964.0,8.0,5e-06,15964.0,8.0,0.000708,15964.0,8.0,0.028871
468,10,25653.0,8.0,4e-06,25653.0,8.0,0.000194,25653.0,8.0,0.026842
469,10,23819.0,8.0,4e-06,23819.0,8.0,0.000173,23819.0,8.0,0.029062
470,10,20088.0,8.0,5e-06,20088.0,8.0,0.000187,20088.0,8.0,0.038395
471,10,22729.0,8.0,5e-06,22729.0,8.0,0.000182,22729.0,8.0,0.025464
472,10,24650.0,8.0,5e-06,24650.0,8.0,0.000258,24650.0,8.0,0.02579
473,10,25007.0,8.0,5e-06,25007.0,8.0,0.000196,25007.0,8.0,0.025132
474,10,20316.0,8.0,5e-06,20316.0,8.0,0.000104,20316.0,8.0,0.020757
475,10,24159.0,8.0,5e-06,24159.0,8.0,0.000165,24159.0,8.0,0.03129
476,10,26651.0,8.0,5e-06,26651.0,8.0,0.00021,26651.0,8.0,0.030594
477,10,23295.0,8.0,5e-06,23295.0,8.0,0.000824,23295.0,8.0,0.037446
478,10,21967.0,8.0,4e-06,21967.0,7.0,0.000158,21967.0,8.0,0.037194
479,10,25334.0,8.0,4e-06,25334.0,8.0,0.000224,25334.0,8.0,0.033617
480,10,19078.0,8.0,4e-06,19078.0,8.0,0.000102,19078.0,8.0,0.035116
481,10,24919.0,8.0,6e-06,24919.0,8.0,0.000159,24919.0,8.0,0.02591
482,10,22422.0,8.0,4e-06,22422.0,8.0,0.000174,22422.0,8.0,0.029581
483,10,24317.0,8.0,4e-06,24317.0,8.0,0.000143,24317.0,8.0,0.031745
484,10,22793.0,8.0,4e-06,22793.0,8.0,0.000217,22793.0,8.0,0.029051
485,10,23896.0,8.0,4e-06,23896.0,8.0,0.000161,23896.0,8.0,0.029809
486,10,22767.0,8.0,5e-06,22767.0,8.0,0.000255,22767.0,8.0,0.039712
487,10,24270.0,8.0,4e-06,24270.0,8.0,0.000129,24270.0,8.0,0.02561
488,10,24028.0,8.0,2e-06,24028.0,8.0,0.000713,24028.0,8.0,0.021367
489,10,23215.0,8.0,6e-06,23215.0,8.0,0.000169,23215.0,8.0,0.029389
490,10,23967.0,8.0,6e-06,23967.0,8.0,0.000177,23967.0,8.0,0.025068
491,10,25641.0,8.0,5e-06,25641.0,8.0,0.000235,25641.0,8.0,0.023781
492,10,25935.0,8.0,4e-06,25935.0,8.0,0.000116,25935.0,8.0,0.027481
493,10,24625.0,8.0,5e-06,24625.0,8.0,0.000129,24625.0,8.0,0.027098
494,10,23684.0,8.0,5e-06,23684.0,8.0,0.000193,23684.0,8.0,0.027514
495,10,22060.0,8.0,2e-06,22060.0,8.0,0.000158,22060.0,8.0,0.021292
496,10,21155.0,8.0,5e-06,21155.0,8.0,0.000216,21155.0,8.0,0.025498
497,10,26874.0,8.0,5e-06,26874.0,8.0,0.000181,26874.0,8.0,0.029849
498,10,22308.0,8.0,4e-06,22308.0,8.0,0.000122,22308.0,8.0,0.034867
499,10,20092.0,8.0,5e-06,20092.0,8.0,0.000174,20092.0,8.0,0.028628
500,10,24548.0,8.0,4e-06,24548.0,8.0,0.000126,24548.0,8.0,0.028308
501,10,26339.0,8.0,4e-06,26339.0,8.0,0.001003,26339.0,8.0,0.02843
502,10,24022.0,8.0,4e-06,24022.0,8.0,8.7e-05,24022.0,8.0,0.044028
503,10,22552.0,8.0,1e-06,22552.0,8.0,0.00011,22552.0,8.0,0.024025
504,10,28354.0,8.0,5e-06,28354.0,8.0,0.000101,28354.0,8.0,0.031909
505,10,23052.0,8.0,5e-06,23052.0,8.0,0.0001,23052.0,8.0,0.036237
506,10,16828.0,8.0,2e-06,16828.0,8.0,0.000167,16828.0,8.0,0.030484
507,10,19540.0,8.0,4e-06,19540.0,8.0,0.000148,19540.0,8.0,0.040943
508,10,21248.0,8.0,4e-06,21248.0,8.0,0.000119,21248.0,8.0,0.041008
509,10,24426.0,8.0,4e-06,24426.0,8.0,0.000161,24426.0,8.0,0.035326
510,10,24375.0,8.0,5e-06,24375.0,8.0,0.00015,24375.0,8.0,0.047987
511,10,26331.0,8.0,4e-06,26331.0,8.0,0.000138,26331.0,8.0,0.029275
512,10,22774.0,8.0,4e-06,22774.0,8.0,0.000113,22774.0,8.0,0.028704
513,10,23803.0,8.0,4e-06,23803.0,8.0,0.000294,23803.0,8.0,0.029833
514,10,28854.0,8.0,4e-06,28854.0,8.0,0.000113,28854.0,8.0,0.025928
515,10,16546.0,8.0,4e-06,16546.0,8.0,0.000617,16546.0,8.0,0.029152
516,10,19529.0,8.0,5e-06,19529.0,8.0,0.000147,19529.0,8.0,0.018278
517,10,22641.0,8.0,4e-06,22641.0,8.0,0.000229,22641.0,8.0,0.04148
518,10,23591.0,8.0,3e-06,23591.0,8.0,0.000131,23591.0,8.0,0.021546
519,10,21285.0,8.0,5e-06,21285.0,8.0,0.000145,21285.0,8.0,0.033809
520,10,25765.0,8.0,4e-06,25765.0,8.0,0.000266,25765.0,8.0,0.026233
521,10,22495.0,8.0,4e-06,22495.0,8.0,0.000131,22495.0,8.0,0.0254
522,10,15947.0,8.0,4e-06,15947.0,8.0,0.000143,15947.0,8.0,0.040426
523,10,22140.0,8.0,4e-06,22140.0,8.0,0.00013,22140.0,8.0,0.025579
524,10,26338.0,8.0,4e-06,26338.0,8.0,0.000107,26338.0,8.0,0.023967
525,10,22507.0,8.0,5e-06,22507.0,8.0,0.000183,22507.0,8.0,0.032015
526,10,22053.0,8.0,5e-06,22053.0,8.0,0.000118,22053.0,8.0,0.026177
527,10,19996.0,8.0,5e-06,19996.0,8.0,0.000958,19996.0,8.0,0.021363
528,10,19145.0,8.0,4e-06,19145.0,8.0,0.000221,19145.0,8.0,0.028322
529,10,22555.0,8.0,4e-06,22555.0,8.0,0.000193,22555.0,8.0,0.032746
530,10,21550.0,8.0,4e-06,21550.0,8.0,0.000117,21550.0,8.0,0.025607
531,10,21956.0,8.0,1e-06,21956.0,8.0,0.000156,21956.0,8.0,0.020244
532,10,24076.0,8.0,4e-06,24076.0,8.0,0.00011,24076.0,8.0,0.026848
533,10,20210.0,8.0,3e-06,20210.0,8.0,0.00019,20210.0,8.0,0.023378
534,10,20441.0,8.0,5e-06,20441.0,8.0,0.000287,20441.0,8.0,0.039884
535,10,22754.0,8.0,4e-06,22754.0,8.0,0.000115,22754.0,9.0,0.033419
536,10,21526.0,8.0,6e-06,21526.0,8.0,0.000204,21526.0,8.0,0.025306
537,10,21308.0,8.0,4e-06,21308.0,8.0,0.000157,21308.0,8.0,0.026749
538,10,21849.0,8.0,4e-06,21849.0,8.0,0.000155,21849.0,8.0,0.043019
539,10,23662.0,8.0,4e-06,23662.0,8.0,0.000819,23662.0,9.0,0.031162
540,10,21014.0,8.0,4e-06,21014.0,8.0,0.00016,21014.0,8.0,0.033092
541,10,22116.0,8.0,2e-06,22116.0,8.0,0.000125,22116.0,8.0,0.027463
542,10,24540.0,8.0,4e-06,24540.0,8.0,0.000266,24540.0,8.0,0.02666
543,10,19911.0,8.0,5e-06,19911.0,8.0,0.000235,19911.0,8.0,0.030601
544,10,20773.0,8.0,4e-06,20773.0,8.0,0.000232,20773.0,8.0,0.032271
545,10,23510.0,8.0,4e-06,23510.0,8.0,0.000184,23510.0,8.0,0.029124
546,10,22395.0,8.0,4e-06,22395.0,8.0,0.000175,22395.0,8.0,0.028667
547,10,27754.0,8.0,5e-06,27754.0,8.0,0.000137,27754.0,8.0,0.026265
548,10,29806.0,8.0,9e-06,29806.0,8.0,0.000166,29806.0,8.0,0.027757
549,10,21729.0,8.0,4e-06,21729.0,8.0,0.000195,21729.0,8.0,0.0299
550,10,20285.0,8.0,1e-06,20285.0,8.0,0.000157,20285.0,8.0,0.027488
551,10,23558.0,8.0,5e-06,23558.0,7.0,0.000162,23558.0,8.0,0.02684
552,10,20628.0,8.0,5e-06,20628.0,8.0,0.000147,20628.0,9.0,0.031271
553,10,19755.0,8.0,5e-06,19755.0,8.0,0.000228,19755.0,8.0,0.032036
554,10,22639.0,8.0,5e-06,22639.0,8.0,0.000144,22639.0,8.0,0.025776
555,10,21220.0,8.0,4e-06,21220.0,8.0,0.000123,21220.0,8.0,0.023097
556,10,19631.0,8.0,4e-06,19631.0,8.0,0.00012,19631.0,8.0,0.032575
557,10,26255.0,8.0,1e-06,26255.0,8.0,0.00019,26255.0,8.0,0.02974
558,10,24317.0,8.0,5e-06,24317.0,8.0,0.000159,24317.0,8.0,0.028836
559,10,21631.0,8.0,2e-06,21631.0,8.0,0.000201,21631.0,9.0,0.027975
560,10,24264.0,8.0,4e-06,24264.0,8.0,0.000208,24264.0,8.0,0.033319
561,10,16443.0,8.0,4e-06,16443.0,8.0,0.000148,16443.0,8.0,0.027153
562,10,21603.0,8.0,3e-06,21603.0,8.0,0.000105,21603.0,8.0,0.028921
563,10,23448.0,8.0,6e-06,23448.0,8.0,0.000113,23448.0,8.0,0.020628
564,10,27420.0,8.0,5e-06,27420.0,8.0,0.000961,27420.0,8.0,0.034129
565,10,21048.0,8.0,5e-06,21048.0,8.0,0.0002,21048.0,8.0,0.031669
566,10,23838.0,8.0,5e-06,23838.0,8.0,0.000214,23838.0,8.0,0.038619
567,10,23071.0,8.0,4e-06,23071.0,8.0,0.00012,23071.0,8.0,0.032779
568,10,27102.0,8.0,5e-06,27102.0,8.0,0.000124,27102.0,8.0,0.036332
569,10,22118.0,8.0,5e-06,22118.0,8.0,0.000156,22118.0,8.0,0.031473
570,10,25487.0,8.0,4e-06,25487.0,8.0,0.000168,25487.0,8.0,0.025908
571,10,21710.0,8.0,4e-06,21710.0,8.0,0.000174,21710.0,8.0,0.029102
572,10,21969.0,8.0,1.9e-05,21969.0,8.0,0.000181,21969.0,8.0,0.031217
573,10,21185.0,8.0,5e-06,21185.0,8.0,0.000161,21185.0,8.0,0.022651
574,10,15842.0,8.0,2e-06,15842.0,8.0,0.00012,15842.0,8.0,0.018494
575,10,19783.0,8.0,5e-06,19783.0,8.0,0.000137,19783.0,8.0,0.03192
576,10,24731.0,8.0,4e-06,24731.0,8.0,0.000281,24731.0,9.0,0.027325
577,10,26886.0,8.0,6e-06,26886.0,8.0,0.000175,26886.0,8.0,0.030947
578,10,24194.0,8.0,5e-06,24194.0,8.0,0.000198,24194.0,8.0,0.028554
579,10,21366.0,8.0,5e-06,21366.0,8.0,0.000187,21366.0,8.0,0.034123
580,10,26628.0,8.0,5e-06,26628.0,8.0,0.000207,26628.0,7.0,0.023833
581,10,24950.0,8.0,4e-06,24950.0,8.0,0.000148,24950.0,8.0,0.029065
582,10,25595.0,8.0,1e-06,25595.0,8.0,0.000179,25595.0,8.0,0.018581
583,10,27146.0,8.0,4e-06,27146.0,8.0,0.000119,27146.0,8.0,0.02276
584,10,25073.0,8.0,5e-06,25073.0,8.0,0.000207,25073.0,8.0,0.032166
585,10,23329.0,8.0,4e-06,23329.0,8.0,0.000123,23329.0,8.0,0.027939
586,10,26872.0,8.0,5e-06,26872.0,8.0,0.000114,26872.0,8.0,0.026148
587,10,25871.0,8.0,4e-06,25871.0,8.0,0.000107,25871.0,8.0,0.018462
588,10,21324.0,8.0,2e-06,21324.0,8.0,0.000115,21324.0,8.0,0.02139
589,10,24833.0,8.0,1e-06,24833.0,8.0,0.000176,24833.0,8.0,0.02468
590,10,27240.0,8.0,4e-06,27240.0,8.0,0.000199,27240.0,9.0,0.02649
591,10,25334.0,8.0,6e-06,25334.0,8.0,0.000167,25334.0,8.0,0.028658
592,10,19782.0,8.0,5e-06,19782.0,8.0,0.000126,19782.0,8.0,0.03316
593,10,24968.0,8.0,5e-06,24968.0,8.0,0.000121,24968.0,8.0,0.027554
594,10,27350.0,8.0,4e-06,27350.0,8.0,0.000156,27350.0,8.0,0.022708
595,10,15225.0,8.0,5e-06,15225.0,8.0,0.000216,15225.0,8.0,0.036844
596,10,28368.0,8.0,7e-06,28269.0,8.0,0.000356,28269.0,8.0,0.03869
597,10,26637.0,8.0,5e-06,26637.0,8.0,0.000239,26637.0,8.0,0.038584
598,10,29369.0,8.0,5e-06,29369.0,8.0,0.000206,29369.0,8.0,0.031904
599,10,20042.0,8.0,1e-06,20042.0,8.0,0.000136,20042.0,8.0,0.02285
600,10,21706.0,8.0,4e-06,21706.0,8.0,0.000117,21706.0,8.0,0.022776
601,10,25972.0,8.0,4e-06,25972.0,8.0,0.000183,25972.0,8.0,0.030035
602,10,23878.0,8.0,4e-06,23878.0,8.0,0.000131,23878.0,8.0,0.026362
603,10,17855.0,8.0,1e-06,17855.0,8.0,0.000247,17855.0,8.0,0.0283
